tweet_id	text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1241431338797989893	مقطع محزن وكارثي لما آلت إليه الأمور هناك كم هو مؤلم أن تشعر بقرب خسارة عزيز عليك بسبب التضحية به بشخص أصغر منه سناً هذه الأمور حدثت بسبب استهتار الغرب حكومة وشعباً بـ #كورونا لهذا يجب على المواطن الإلتزام وتطبيق تعليمات الصحة #اقعد_في_بيتك #خليك_بالبيت  #الزم_بيتك https://t.co/giY7rthea9	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241421729664286720	وزارة الدفاع ممثلة بالإدارة العامة للخدمات الطبية للقوات المسلحة تساند جهود وزارة الصحة وغيرها من الجهات الحكومية في إجراءاتها الاحترازية والاستباقية في مواجهة فيروس #كورونا_الجديد ⁦#Covid19. #كلنا_مسؤولون⁩ ⁧#الوقاية_من_كورونا⁩  ⁧#كورونا⁩ https://t.co/X1Rq69wMBc https://t.co/LW33H4M52r	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1241074245960171520	على أرض أغلى وطن  سنمضي بكل ثبات لمواجهة المرحلة  بحزم وعزم وإرادة. ⁧#كلنا_مسؤول⁩ ⁧#كورونا⁩ ⁦#Covid19 https://t.co/Zvfqzpl0CF	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1240761794186170369	الدول التي توصف بأنها متقدمة..هذا ما فعلته شعوبها بأزمة #كورونا ..بريطانيا مثال: https://t.co/jKlzDdJRTd	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_panic	yes_blame_authorities
1241377934943956993	#صور التزام سكان محافظة #جدة تفاعلاً مع التوجيهات الصادرة بعدم الخروج للأماكن العامة إلا للضرورة للحد من انتشار فيروس #كورونا https://t.co/7DEEUaHGVI	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1242444250727489543	اللي ما حس بالخطر بعد أرقام اليوم  متى بيحس بالخطر و يتحمل المسؤولية ؟ تكفووووون اقعدوا ببيوتكم #كورونا	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242443223743815682	عدد الحالات الجديدة من المصابين بمرض #كورونا اليوم في المملكة 205 شافاهم الله وعافاهم.  ولازلنا نناشد لمصلحتنا جميعا بالابتعاد عن التجمعات في النهار، منع التجول بالليل لايعني “خذ راحتك” بالنهار .. الفايروس معدي بكل وقت.	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1242120354014822400	منظمة الصحة العالمية: فيروس #كورونا استغرق 67 يومًا للوصول إلى 100 ألف حالة و 11 يومًا للوصول إلى 200 ألف و 4 أيام للوصول إلى 300 ألف. #منع_التجول والالتزام بالبقاء في المنزل وعدم مخالطة الآخرين يكسر سلسلة الانتشار ويساعد على استقرار الخدمات الطبية.	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241208542641754112	الدولة التي تحفظ سلامة مواطنيها وتقيم قرارات فورية وتكون حكومتها على اهبة الاستعداد هي دولة عظمى تجهيز اكبرمستشفى ميداني في العالم بمستشفى الملك فهد للقوات المسلحة في #جدة #المملكة_العربية_السعودية #السعودية #السعودية_العظمى #مملكه_الانسانيه #ملكنا_سلمان #كورونا #ماريا_معلوف https://t.co/or4ltxBeXc	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1241111055276834816	- العالم بعد #كورونا لن يكون كما قبله - تتصرف الدول في الأزمات حسب أولوياتها، في أوروبا وضعوا الاقتصاد أولاً - أولوية السعودية الإنسان، ثم كل شيء بعده - اتضح أن شعارات حقوق الإنسان كانت للاستهلاك الإعلامي لدى دول تصف نفسها بالعالم الأول - لا حل لمواجهة الجائحة إلا بالالتزام.. فقط	yes	3_not_sure	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	no_not_harmful	yes_blame_authorities
1242523522876006401	#كلنا_مسؤول البقاء في المنزل سلاحنا الأقوى بإذن الله لمواجهة #فيروس_كورونا https://t.co/dGX25PVKtF	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242547572281085952	اذا تريد معرفة حقارة مجلس الأمة الكويتي  اليوم كان تركيزهم النواب فقط على السعودية أن السعودية دولة منتشر فيها كورونا  ويطالبون أجلاء كل كويتي بالسعودية  تدرون لماذا لايجرون على ذكر أيران اللي نشرت المرض لهم بالكويت   فقط لن أكبر واحد فيهم راح يداس بالنعال الفارسيه	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_xenophobic_racist_prejudices_or_hate_speech	yes_classified_as_in_question_6
1241500365071228931	277 حالة إصابة جديدة بـ #كورونا في #تركيا.  نتمنّى من وزارة الصحة التركية الإستفادة من التدابير والاحترازات الي تتخذها وزارة الصحة السعودية @SaudiMOH، لتجنّب مزيد من الإصابات والتي وصلت عندكم الى 947 اصابة.	yes	3_not_sure	2_no_probably_not_of_interest	4_yes_probably_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241793562536263681	🔴بلاغ عاجل ضد شخص على ما يبدو مصاب بـ #فيروس_كورونا يقوم بالبصق وتلويث كيس ممتلئ بالنقود المعدنية عمداً رغبة من نشر رغبة منه نشر الوباء ‼️ المقطع منشور عبر تطبيق Tiktok بالمعرف “user7xmu08i6lq”  @bip_ksa @kamnapp @SaudiMOH @MOISaudiArabia   #مريض_يبصق_على_نقود https://t.co/mMBspYAvls	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_panic	no_not_interesting
1242074037402177536	#عاجل  متحدث الصحة : 51 حالة جديدة مصابة بفيروس كورونا . #واس_عام	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	2_no_probably_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241508196436578305	إدارة الخدمات الطبية لـ #القوات_المسلحة تساند جهود “#الصحة” في إجراءاتها الاحترازية لمواجهة فيروس #كورونا الجديد (COVID_19).  https://t.co/YGxUxcSAvh #واس_عام https://t.co/L8pB20RYND	yes	2_no_probably_contains_no_false_info	2_no_probably_not_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1242131219095183362	فيديو ..  العاصمة #الرياض بعد بدء تطبيق منع التجول.  #كورونا #منع_التجول https://t.co/u5lbXn82bA	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	2_no_probably_not_harmful	yes_not_urgent	no_not_harmful	no_not_interesting
1241832971331612674	هل تذكرون هذا الامريكي الوقح و القبيح ؟ انه السيناتور @RandPaul ..قبل ان يصاب ب #كورونا لاتستبعدوا ان يخرج علينا لاحقا ليتهم   #السعودية  باصابته. https://t.co/KIQytXtk0r	no	NA	NA	NA	NA	yes_rumor_conspiracy	no_not_interesting
